Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
0102100F03,1674,13.71931143,100.5207072,-199.727865,1675,0.005,6.449891,km 8+900,13.71933615,100.5206372,FALSE,1674.jpg
0102100F03,1675,13.71927179,100.5206831,-199.8917834,1676,0.01,6.454895,km 8+900,13.71929653,100.5206131,FALSE,1675.jpg
0102100F03,1676,13.71923215,100.5206591,-200.0557018,1677,0.015,6.459899,km 8+900,13.71925691,100.520589,FALSE,1676.jpg
0102100F03,1677,13.71919252,100.520635,-200.2196202,1678,0.02,6.464891,km 8+900,13.71921729,100.5205649,FALSE,1677.jpg
0102100F03,1678,13.71915288,100.520611,-200.3835386,1679,0.025,6.469897,km 8+900,13.71917767,100.5205408,FALSE,1678.jpg
0102100F03,1679,13.71911324,100.520587,-200.547457,1680,0.03,6.474923,km 8+900,13.71913805,100.5205167,FALSE,1679.jpg
0102100F03,1680,13.7190736,100.5205629,-200.7113755,1681,0.035,6.479942,km 8+900,13.71909844,100.5204926,FALSE,1680.jpg
0102100F03,1681,13.71903396,100.5205389,-200.8752939,1682,0.04,6.484955,km 8+900,13.71905882,100.5204685,FALSE,1681.jpg
0102100F03,1682,13.71899433,100.5205148,-201.0392123,1683,0.045,6.489983,km 8+900,13.7190192,100.5204444,FALSE,1682.jpg
0102100F03,1683,13.71895469,100.5204908,-201.2031307,1684,0.05,6.495011,km 8+900,13.71897958,100.5204203,FALSE,1683.jpg
0102100F03,1684,13.71891505,100.5204667,-201.3670491,1685,0.055,6.500015,km 8+900,13.71893996,100.5203962,FALSE,1684.jpg
0102100F03,1685,13.71887541,100.5204427,-201.5309675,1686,0.06,6.505034,km 8+900,13.71890035,100.5203721,FALSE,1685.jpg
0102100F03,1686,13.71883578,100.5204187,-201.694886,1687,0.065,6.510059,km 8+900,13.71886073,100.520348,FALSE,1686.jpg
0102100F03,1687,13.71879614,100.5203946,-201.8588044,1688,0.07,6.515066,km 8+900,13.71882111,100.5203239,FALSE,1687.jpg
0102100F03,1688,13.7187565,100.5203706,-202.0227228,1689,0.075,6.520099,km 8+900,13.71878149,100.5202998,FALSE,1688.jpg
0102100F03,1689,13.71871686,100.5203465,-202.1866412,1690,0.08,6.525109,km 8+900,13.71874187,100.5202757,FALSE,1689.jpg
0102100F03,1690,13.71867722,100.5203225,-202.3505596,1691,0.085,6.530101,km 8+900,13.71870225,100.5202516,FALSE,1690.jpg
0102100F03,1691,13.71863759,100.5202984,-202.514478,1692,0.09,6.535063,km 8+900,13.71866264,100.5202275,FALSE,1691.jpg
0102100F03,1692,13.71859795,100.5202744,-202.6783965,1693,0.095,6.539976,km 8+900,13.71862302,100.5202034,FALSE,1692.jpg
0102100F03,1693,13.71855831,100.5202503,-202.8423149,1694,0.1,6.544878,km 8+900,13.7185834,100.5201793,FALSE,1693.jpg
