Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,83,13.72935,100.7309324,1.94728,84,0.422,-0.000297546,Start,13.72935,100.730932,FALSE,83.jpg
070101U02F1,84,13.72935336,100.7308864,1.937282717,85,0.005,0.004695892,1+000,13.729353,100.730886,FALSE,84.jpg
070101U02F1,85,13.72935655,100.7308405,1.930909091,86,0.01,0.00969696,1+000,13.729357,100.730841,FALSE,85.jpg
070101U02F1,86,13.72935975,100.7307944,1.924505495,87,0.015,0.01470184,1+000,13.72936,100.730794,FALSE,86.jpg
070101U02F1,87,13.72936296,100.7307483,1.911351351,88,0.02,0.01972198,1+000,13.729363,100.730748,FALSE,87.jpg
070101U02F1,88,13.72936616,100.7307025,1.882567568,89,0.025,0.02469635,1+000,13.729366,100.730703,FALSE,88.jpg
070101U02F1,89,13.72936942,100.7306559,1.853198198,90,0.03,0.02976227,1+000,13.729369,100.730656,FALSE,89.jpg
070101U02F1,90,13.72937275,100.7306098,1.828112831,91,0.035,0.03474808,1+000,13.729373,100.73061,FALSE,90.jpg
070101U02F1,91,13.7293766,100.730563,1.818497254,92,0.04,0.03975677,1+000,13.729377,100.730563,FALSE,91.jpg
070101U02F1,92,13.72938044,100.7305163,1.808896655,93,0.045,0.0447731,1+000,13.72938,100.730516,FALSE,92.jpg
070101U02F1,93,13.72938432,100.7304697,1.79953954,94,0.05,0.04980469,1+000,13.729384,100.73047,FALSE,93.jpg
070101U02F1,94,13.72938878,100.7304238,1.793173173,95,0.055,0.05480194,1+000,13.729389,100.730424,FALSE,94.jpg
070101U02F1,95,13.72939324,100.7303779,1.786796797,96,0.06,0.05982208,1+000,13.729393,100.730378,FALSE,95.jpg
070101U02F1,96,13.72939768,100.7303322,1.78045045,97,0.065,0.06481934,1+000,13.729398,100.730332,FALSE,96.jpg
070101U02F1,97,13.72940241,100.7302861,1.797622378,98,0.07,0.06981659,1+000,13.729402,100.730286,FALSE,97.jpg
070101U02F1,98,13.72940718,100.7302397,1.816713287,99,0.075,0.07485199,1+000,13.729407,100.73024,FALSE,98.jpg
070101U02F1,99,13.72941192,100.7301935,1.835684316,100,0.08,0.07985306,1+000,13.729412,100.730194,FALSE,99.jpg
070101U02F1,100,13.72941694,100.7301471,1.84,101,0.085,0.08487701,1+000,13.729417,100.730147,FALSE,100.jpg
070101U02F1,101,13.72942198,100.730101,1.84,102,0.09,0.0898819,1+000,13.729422,100.730101,FALSE,101.jpg
070101U02F1,102,13.72942703,100.730055,1.84,103,0.095,0.09490204,1+000,13.729427,100.730055,FALSE,102.jpg
070101U02F1,103,13.72943203,100.730009,1.832427572,104,0.1,0.09990692,1+000,13.729432,100.730009,FALSE,103.jpg
070101U02F1,104,13.72943702,100.7299628,1.81994006,105,0.105,0.1049385,1+000,13.729437,100.729963,FALSE,104.jpg
070101U02F1,105,13.72944197,100.729917,1.807572428,106,0.11,0.1099396,1+000,13.729442,100.729917,FALSE,105.jpg
070101U02F1,106,13.72944692,100.7298711,1.803598201,107,0.115,0.1149559,1+000,13.729447,100.729871,FALSE,106.jpg
070101U02F1,107,13.72945185,100.7298252,1.812848576,108,0.12,0.119976,1+000,13.729452,100.729825,FALSE,107.jpg
070101U02F1,108,13.7294568,100.7297791,1.822128936,109,0.125,0.1250305,1+000,13.729457,100.729779,FALSE,108.jpg
070101U02F1,109,13.72946171,100.7297337,1.833363363,110,0.13,0.1300201,1+000,13.729462,100.729734,FALSE,109.jpg
070101U02F1,110,13.72946691,100.7296875,1.857827828,111,0.135,0.1350441,1+000,13.729467,100.729687,FALSE,110.jpg
070101U02F1,111,13.7294721,100.7296414,1.882212212,112,0.14,0.1400604,1+000,13.729472,100.729641,FALSE,111.jpg
070101U02F1,112,13.72947723,100.7295958,1.906396396,113,0.145,0.1450577,1+000,13.729477,100.729596,FALSE,112.jpg
070101U02F1,113,13.72948265,100.7295495,1.928085957,114,0.15,0.1501007,1+000,13.729483,100.729549,FALSE,113.jpg
070101U02F1,114,13.72948806,100.7295035,1.949110445,115,0.155,0.1551056,1+000,13.729488,100.729504,FALSE,114.jpg
070101U02F1,115,13.72949344,100.7294578,1.970029985,116,0.16,0.1601028,1+000,13.729493,100.729458,FALSE,115.jpg
070101U02F1,116,13.72949867,100.7294118,1.99257485,117,0.165,0.1651382,1+000,13.729499,100.729412,FALSE,116.jpg
070101U02F1,117,13.72950372,100.7293661,2.016327345,118,0.17,0.1701393,1+000,13.729504,100.729366,FALSE,117.jpg
070101U02F1,118,13.72950878,100.7293203,2.04011976,119,0.175,0.1751671,1+000,13.729509,100.72932,FALSE,118.jpg
070101U02F1,119,13.72951387,100.7292745,2.072511278,120,0.18,0.1801872,1+000,13.729514,100.729275,FALSE,119.jpg
070101U02F1,120,13.7295192,100.7292286,2.149533835,121,0.185,0.1851845,1+000,13.729519,100.729229,FALSE,120.jpg
070101U02F1,121,13.72952454,100.7291826,2.226686717,122,0.19,0.190197,1+000,13.729525,100.729183,FALSE,121.jpg
