Section,FrameNo,InterLat,InterLon,InterAlt,FrameNoCalculated,Sub_Distance__km_,MeasuredChainage,ReferencePoints,Latitude__deg_,Longitude__deg_,GPS_position_is_calculated,ImageFilename
LEADIN,203,13.60814836,100.9402139,3.04033,204,1.028,-0.004829407,Start,13.608148,100.940214,FALSE,203.jpg
070301M00F1,204,13.60812355,100.9402527,3.034327164,205,0,0.000175476,38+600,13.608124,100.940253,FALSE,204.jpg
070301M00F1,205,13.60809855,100.9402918,3.02827914,206,0.005,0.005241394,38+600,13.608099,100.940292,FALSE,205.jpg
070301M00F1,206,13.6080738,100.9403305,3.022291146,207,0.01,0.01023865,38+600,13.608074,100.940331,FALSE,206.jpg
070301M00F1,207,13.60804912,100.9403691,3.016318159,208,0.015,0.01522064,38+600,13.608049,100.940369,FALSE,207.jpg
070301M00F1,208,13.60802449,100.9404077,3.01036018,209,0.02,0.02021027,38+600,13.608024,100.940408,FALSE,208.jpg
070301M00F1,209,13.6079997,100.9404461,3.030669665,210,0.025,0.02522278,38+600,13.608,100.940446,FALSE,209.jpg
070301M00F1,210,13.60797485,100.9404846,3.052713643,211,0.03,0.03025818,38+600,13.607975,100.940485,FALSE,210.jpg
070301M00F1,211,13.60795006,100.9405229,3.074702649,212,0.035,0.03527069,38+600,13.60795,100.940523,FALSE,211.jpg
070301M00F1,212,13.60792534,100.9405612,3.096636682,213,0.04,0.0402832,38+600,13.607925,100.940561,FALSE,212.jpg
070301M00F1,213,13.60790074,100.9405993,3.11846077,214,0.045,0.0452652,38+600,13.607901,100.940599,FALSE,213.jpg
070301M00F1,214,13.60787571,100.9406381,3.123726274,215,0.05,0.05030823,38+600,13.607876,100.940638,FALSE,214.jpg
070301M00F1,215,13.6078508,100.9406768,3.127712288,216,0.055,0.05530548,38+600,13.607851,100.940677,FALSE,215.jpg
070301M00F1,216,13.60782582,100.9407156,3.131708292,217,0.06,0.06031799,38+600,13.607826,100.940716,FALSE,216.jpg
070301M00F1,217,13.60780097,100.9407541,3.135684316,218,0.065,0.06529999,38+600,13.607801,100.940754,FALSE,217.jpg
070301M00F1,218,13.607776,100.9407929,3.13968032,219,0.07,0.0703125,38+600,13.607776,100.940793,FALSE,218.jpg
070301M00F1,219,13.607751,100.9408318,3.114035088,220,0.075,0.07533264,38+600,13.607751,100.940832,FALSE,219.jpg
070301M00F1,220,13.60772602,100.9408707,3.085824561,221,0.08,0.08037567,38+600,13.607726,100.940871,FALSE,220.jpg
070301M00F1,221,13.60770128,100.9409092,3.057894737,222,0.085,0.08535767,38+600,13.607701,100.940909,FALSE,221.jpg
070301M00F1,222,13.60767642,100.9409479,3.029824561,223,0.09,0.09037781,38+600,13.607676,100.940948,FALSE,222.jpg
070301M00F1,223,13.60765168,100.9409864,3.001894737,224,0.095,0.0953598,38+600,13.607652,100.940986,FALSE,223.jpg
070301M00F1,224,13.60762677,100.9410253,2.988761239,225,0.1,0.1003952,38+600,13.607627,100.941025,FALSE,224.jpg
070301M00F1,225,13.60760212,100.9410639,2.976833167,226,0.105,0.1053848,38+600,13.607602,100.941064,FALSE,225.jpg
070301M00F1,226,13.60757735,100.9411027,2.964845155,227,0.11,0.1103897,38+600,13.607577,100.941103,FALSE,226.jpg
070301M00F1,227,13.60755257,100.9411414,2.952857143,228,0.115,0.1153946,38+600,13.607553,100.941141,FALSE,227.jpg
070301M00F1,228,13.6075278,100.9411802,2.940869131,229,0.12,0.1203995,38+600,13.607528,100.94118,FALSE,228.jpg
070301M00F1,229,13.60750306,100.941219,2.94,230,0.125,0.1254272,38+600,13.607503,100.941219,FALSE,229.jpg
070301M00F1,230,13.60747846,100.9412576,2.94,231,0.13,0.1304321,38+600,13.607478,100.941258,FALSE,230.jpg
070301M00F1,231,13.60745374,100.9412964,2.94,232,0.135,0.1354446,38+600,13.607454,100.941296,FALSE,231.jpg
070301M00F1,232,13.60742901,100.9413352,2.94,233,0.14,0.1404724,38+600,13.607429,100.941335,FALSE,232.jpg
070301M00F1,233,13.60740454,100.9413736,2.94,234,0.145,0.1454315,38+600,13.607405,100.941374,FALSE,233.jpg
070301M00F1,234,13.60737961,100.9414122,2.932456228,235,0.15,0.1504364,38+600,13.60738,100.941412,FALSE,234.jpg
070301M00F1,235,13.60735468,100.9414508,2.924412206,236,0.155,0.1554489,38+600,13.607355,100.941451,FALSE,235.jpg
070301M00F1,236,13.60732962,100.9414896,2.916328164,237,0.16,0.1604843,38+600,13.60733,100.94149,FALSE,236.jpg
070301M00F1,237,13.60730462,100.9415283,2.908264132,238,0.165,0.1654892,38+600,13.607305,100.941528,FALSE,237.jpg
070301M00F1,238,13.60727987,100.9415667,2.90028014,239,0.17,0.1704559,38+600,13.60728,100.941567,FALSE,238.jpg
070301M00F1,239,13.60725502,100.9416052,2.9039,240,0.175,0.1754837,38+600,13.607255,100.941605,FALSE,239.jpg
070301M00F1,240,13.60723017,100.9416438,2.90794,241,0.18,0.1804962,38+600,13.60723,100.941644,FALSE,240.jpg
070301M00F1,241,13.60720532,100.9416824,2.91198,242,0.186,0.1855164,38+600,13.607205,100.941682,FALSE,241.jpg
070301M00F1,242,13.60718048,100.941721,2.91602,243,0.191,0.1905289,38+600,13.60718,100.941721,FALSE,242.jpg
070301M00F1,243,13.60715575,100.9417594,2.9199,244,0.196,0.1955109,38+600,13.607156,100.941759,FALSE,243.jpg
070301M00F1,244,13.60713097,100.9417979,2.909825,245,0.201,0.2005005,38+600,13.607131,100.941798,FALSE,244.jpg
070301M00F1,245,13.60710612,100.9418365,2.899725,246,0.206,0.2055054,38+600,13.607106,100.941836,FALSE,245.jpg
070301M00F1,246,13.60708109,100.9418753,2.88955,247,0.211,0.2105331,38+600,13.607081,100.941875,FALSE,246.jpg
070301M00F1,247,13.607056,100.9419143,2.87935,248,0.216,0.2155838,38+600,13.607056,100.941914,FALSE,247.jpg
070301M00F1,248,13.60703117,100.9419529,2.86955045,249,0.221,0.2205658,38+600,13.607031,100.941953,FALSE,248.jpg
070301M00F1,249,13.60700667,100.9419912,2.863526474,250,0.226,0.2255402,38+600,13.607007,100.941991,FALSE,249.jpg
